Q-1,Q,Q+1,Q+2,Q+3,Q+4
0.552,0.309285714,0.260285714,0.397285714,0.422857143,0.312142857
0.309285714,0.260285714,0.397285714,0.422857143,0.312142857,0.222714286
0.260285714,0.397285714,0.422857143,0.312142857,0.222714286,0.135285714
0.397285714,0.422857143,0.312142857,0.222714286,0.135285714,0.055857143
0.422857143,0.312142857,0.222714286,0.135285714,0.055857143,0.035714286
0.312142857,0.222714286,0.135285714,0.055857143,0.035714286,0.030714286
0.222714286,0.135285714,0.055857143,0.035714286,0.030714286,0.026142857
0.135285714,0.055857143,0.035714286,0.030714286,0.026142857,0.021142857
0.055857143,0.035714286,0.030714286,0.026142857,0.021142857,0.018
0.035714286,0.030714286,0.026142857,0.021142857,0.018,0.018142857
0.030714286,0.026142857,0.021142857,0.018,0.018142857,0.019571429
0.026142857,0.021142857,0.018,0.018142857,0.019571429,0.026714286
0.021142857,0.018,0.018142857,0.019571429,0.026714286,0.033714286
0.018,0.018142857,0.019571429,0.026714286,0.033714286,0.028571429
0.018142857,0.019571429,0.026714286,0.033714286,0.028571429,0.031142857
0.019571429,0.026714286,0.033714286,0.028571429,0.031142857,0.077714286
0.026714286,0.033714286,0.028571429,0.031142857,0.077714286,0.034428571
0.033714286,0.028571429,0.031142857,0.077714286,0.034428571,0.03
0.028571429,0.031142857,0.077714286,0.034428571,0.03,0.117285714
0.031142857,0.077714286,0.034428571,0.03,0.117285714,0.215857143
0.077714286,0.034428571,0.03,0.117285714,0.215857143,0.201
0.034428571,0.03,0.117285714,0.215857143,0.201,0.329857143
0.03,0.117285714,0.215857143,0.201,0.329857143,0.342571429
0.117285714,0.215857143,0.201,0.329857143,0.342571429,0.315
0.215857143,0.201,0.329857143,0.342571429,0.315,0.315
0.201,0.329857143,0.342571429,0.315,0.315,0.315
0.329857143,0.342571429,0.315,0.315,0.315,0.315
0.342571429,0.315,0.315,0.315,0.315,0.315
0.315,0.315,0.315,0.315,0.315,0.286714286
0.315,0.315,0.315,0.315,0.286714286,0.296142857
0.315,0.315,0.315,0.286714286,0.296142857,0.259857143
0.315,0.315,0.286714286,0.296142857,0.259857143,0.281571429
0.315,0.286714286,0.296142857,0.259857143,0.281571429,0.348142857
0.286714286,0.296142857,0.259857143,0.281571429,0.348142857,0.315
0.296142857,0.259857143,0.281571429,0.348142857,0.315,0.349571429
0.259857143,0.281571429,0.348142857,0.315,0.349571429,0.318142857
0.281571429,0.348142857,0.315,0.349571429,0.318142857,0.48
0.348142857,0.315,0.349571429,0.318142857,0.48,0.48
0.315,0.349571429,0.318142857,0.48,0.48,0.515714286
0.349571429,0.318142857,0.48,0.48,0.515714286,0.491428571
0.318142857,0.48,0.48,0.515714286,0.491428571,0.318714286
0.48,0.48,0.515714286,0.491428571,0.318714286,0.376571429
0.48,0.515714286,0.491428571,0.318714286,0.376571429,0.27
0.515714286,0.491428571,0.318714286,0.376571429,0.27,2.185
0.491428571,0.318714286,0.376571429,0.27,2.185,1.445714286
0.318714286,0.376571429,0.27,2.185,1.445714286,0.996428571
0.376571429,0.27,2.185,1.445714286,0.996428571,0.895142857
0.27,2.185,1.445714286,0.996428571,0.895142857,0.534285714
2.185,1.445714286,0.996428571,0.895142857,0.534285714,0.172428571
1.445714286,0.996428571,0.895142857,0.534285714,0.172428571,0.115857143
0.996428571,0.895142857,0.534285714,0.172428571,0.115857143,0.040571429
0.895142857,0.534285714,0.172428571,0.115857143,0.040571429,0.03
0.534285714,0.172428571,0.115857143,0.040571429,0.03,0.041285714
0.172428571,0.115857143,0.040571429,0.03,0.041285714,0.021285714
0.115857143,0.040571429,0.03,0.041285714,0.021285714,0.025142857
0.040571429,0.03,0.041285714,0.021285714,0.025142857,0.044571429
0.03,0.041285714,0.021285714,0.025142857,0.044571429,0.062714286
0.041285714,0.021285714,0.025142857,0.044571429,0.062714286,0.073571429
0.021285714,0.025142857,0.044571429,0.062714286,0.073571429,0.12
0.025142857,0.044571429,0.062714286,0.073571429,0.12,0.056428571
0.044571429,0.062714286,0.073571429,0.12,0.056428571,0.038857143
0.062714286,0.073571429,0.12,0.056428571,0.038857143,0.015571429
0.073571429,0.12,0.056428571,0.038857143,0.015571429,0.027285714
0.12,0.056428571,0.038857143,0.015571429,0.027285714,0.019285714
0.056428571,0.038857143,0.015571429,0.027285714,0.019285714,0.020428571
0.038857143,0.015571429,0.027285714,0.019285714,0.020428571,0.029
0.015571429,0.027285714,0.019285714,0.020428571,0.029,0.034285714
0.027285714,0.019285714,0.020428571,0.029,0.034285714,0.029571429
0.019285714,0.020428571,0.029,0.034285714,0.029571429,0.027714286
0.020428571,0.029,0.034285714,0.029571429,0.027714286,0.036571429
0.029,0.034285714,0.029571429,0.027714286,0.036571429,0.074
0.034285714,0.029571429,0.027714286,0.036571429,0.074,0.076285714
0.029571429,0.027714286,0.036571429,0.074,0.076285714,0.075714286
0.027714286,0.036571429,0.074,0.076285714,0.075714286,0.077714286
0.036571429,0.074,0.076285714,0.075714286,0.077714286,0.085714286
0.074,0.076285714,0.075714286,0.077714286,0.085714286,0.137571429
0.076285714,0.075714286,0.077714286,0.085714286,0.137571429,0.142857143
0.075714286,0.077714286,0.085714286,0.137571429,0.142857143,0.214
0.077714286,0.085714286,0.137571429,0.142857143,0.214,0.249714286
0.085714286,0.137571429,0.142857143,0.214,0.249714286,0.249714286
0.137571429,0.142857143,0.214,0.249714286,0.249714286,0.269714286
0.142857143,0.214,0.249714286,0.249714286,0.269714286,0.345571429
0.214,0.249714286,0.249714286,0.269714286,0.345571429,0.355571429
0.249714286,0.249714286,0.269714286,0.345571429,0.355571429,0.360428571
0.249714286,0.269714286,0.345571429,0.355571429,0.360428571,0.414
0.269714286,0.345571429,0.355571429,0.360428571,0.414,0.387571429
0.345571429,0.355571429,0.360428571,0.414,0.387571429,0.438
0.355571429,0.360428571,0.414,0.387571429,0.438,0.370142857
0.360428571,0.414,0.387571429,0.438,0.370142857,0.341
0.414,0.387571429,0.438,0.370142857,0.341,0.627142857
0.387571429,0.438,0.370142857,0.341,0.627142857,0.793714286
0.438,0.370142857,0.341,0.627142857,0.793714286,0.691285714
0.370142857,0.341,0.627142857,0.793714286,0.691285714,1.035714286
0.341,0.627142857,0.793714286,0.691285714,1.035714286,1.364714286
0.627142857,0.793714286,0.691285714,1.035714286,1.364714286,0.432857143
0.793714286,0.691285714,1.035714286,1.364714286,0.432857143,0.491571429
0.691285714,1.035714286,1.364714286,0.432857143,0.491571429,0.648714286
1.035714286,1.364714286,0.432857143,0.491571429,0.648714286,0.3
1.364714286,0.432857143,0.491571429,0.648714286,0.3,0.115571429
0.432857143,0.491571429,0.648714286,0.3,0.115571429,0.215142857
0.491571429,0.648714286,0.3,0.115571429,0.215142857,0.162714286
0.648714286,0.3,0.115571429,0.215142857,0.162714286,0.165571429
0.3,0.115571429,0.215142857,0.162714286,0.165571429,0.151285714
0.115571429,0.215142857,0.162714286,0.165571429,0.151285714,0.099285714
0.215142857,0.162714286,0.165571429,0.151285714,0.099285714,0.081285714
0.162714286,0.165571429,0.151285714,0.099285714,0.081285714,0.063857143
0.165571429,0.151285714,0.099285714,0.081285714,0.063857143,0.024142857
0.151285714,0.099285714,0.081285714,0.063857143,0.024142857,0.032285714
0.099285714,0.081285714,0.063857143,0.024142857,0.032285714,0.028
0.081285714,0.063857143,0.024142857,0.032285714,0.028,0.024285714
0.063857143,0.024142857,0.032285714,0.028,0.024285714,0.020285714
0.024142857,0.032285714,0.028,0.024285714,0.020285714,0.020571429
0.032285714,0.028,0.024285714,0.020285714,0.020571429,0.021571429
0.028,0.024285714,0.020285714,0.020571429,0.021571429,0.025285714
0.024285714,0.020285714,0.020571429,0.021571429,0.025285714,0.029714286
0.020285714,0.020571429,0.021571429,0.025285714,0.029714286,0.046285714
0.020571429,0.021571429,0.025285714,0.029714286,0.046285714,0.077857143
0.021571429,0.025285714,0.029714286,0.046285714,0.077857143,0.089857143
0.025285714,0.029714286,0.046285714,0.077857143,0.089857143,0.078857143
0.029714286,0.046285714,0.077857143,0.089857143,0.078857143,0.109
0.046285714,0.077857143,0.089857143,0.078857143,0.109,0.089
0.077857143,0.089857143,0.078857143,0.109,0.089,0.095142857
0.089857143,0.078857143,0.109,0.089,0.095142857,0.65
0.078857143,0.109,0.089,0.095142857,0.65,0.452
0.109,0.089,0.095142857,0.65,0.452,0.468571429
0.089,0.095142857,0.65,0.452,0.468571429,0.710571429
0.095142857,0.65,0.452,0.468571429,0.710571429,0.355142857
0.65,0.452,0.468571429,0.710571429,0.355142857,0.347428571
0.452,0.468571429,0.710571429,0.355142857,0.347428571,0.331857143
0.468571429,0.710571429,0.355142857,0.347428571,0.331857143,0.325285714
0.710571429,0.355142857,0.347428571,0.331857143,0.325285714,0.061714286
0.355142857,0.347428571,0.331857143,0.325285714,0.061714286,0.069142857
0.347428571,0.331857143,0.325285714,0.061714286,0.069142857,0.087571429
0.331857143,0.325285714,0.061714286,0.069142857,0.087571429,0.080428571
0.325285714,0.061714286,0.069142857,0.087571429,0.080428571,0.117428571
0.061714286,0.069142857,0.087571429,0.080428571,0.117428571,0.248714286
0.069142857,0.087571429,0.080428571,0.117428571,0.248714286,0.092
0.087571429,0.080428571,0.117428571,0.248714286,0.092,0.123428571
0.080428571,0.117428571,0.248714286,0.092,0.123428571,0.127714286
0.117428571,0.248714286,0.092,0.123428571,0.127714286,0.164
0.248714286,0.092,0.123428571,0.127714286,0.164,0.323285714
0.092,0.123428571,0.127714286,0.164,0.323285714,0.265571429
0.123428571,0.127714286,0.164,0.323285714,0.265571429,0.227571429
0.127714286,0.164,0.323285714,0.265571429,0.227571429,0.534285714
0.164,0.323285714,0.265571429,0.227571429,0.534285714,0.795142857
0.323285714,0.265571429,0.227571429,0.534285714,0.795142857,1.013428571
0.265571429,0.227571429,0.534285714,0.795142857,1.013428571,1.601428571
0.227571429,0.534285714,0.795142857,1.013428571,1.601428571,0.762142857
0.534285714,0.795142857,1.013428571,1.601428571,0.762142857,0.521285714
0.795142857,1.013428571,1.601428571,0.762142857,0.521285714,0.458142857
1.013428571,1.601428571,0.762142857,0.521285714,0.458142857,0.144285714
1.601428571,0.762142857,0.521285714,0.458142857,0.144285714,0.131
0.762142857,0.521285714,0.458142857,0.144285714,0.131,0.150285714
0.521285714,0.458142857,0.144285714,0.131,0.150285714,0.090857143
0.458142857,0.144285714,0.131,0.150285714,0.090857143,0.085142857
0.144285714,0.131,0.150285714,0.090857143,0.085142857,0.071
0.131,0.150285714,0.090857143,0.085142857,0.071,0.080428571
0.150285714,0.090857143,0.085142857,0.071,0.080428571,0.092285714
0.090857143,0.085142857,0.071,0.080428571,0.092285714,0.089
0.085142857,0.071,0.080428571,0.092285714,0.089,0.070285714
0.071,0.080428571,0.092285714,0.089,0.070285714,0.053714286
0.080428571,0.092285714,0.089,0.070285714,0.053714286,0.044571429
0.092285714,0.089,0.070285714,0.053714286,0.044571429,0.054857143
0.089,0.070285714,0.053714286,0.044571429,0.054857143,0.058285714
0.070285714,0.053714286,0.044571429,0.054857143,0.058285714,0.056857143
0.053714286,0.044571429,0.054857143,0.058285714,0.056857143,0.069
0.044571429,0.054857143,0.058285714,0.056857143,0.069,0.066428571
0.054857143,0.058285714,0.056857143,0.069,0.066428571,0.073285714
0.058285714,0.056857143,0.069,0.066428571,0.073285714,0.09
0.056857143,0.069,0.066428571,0.073285714,0.09,0.094571429
0.069,0.066428571,0.073285714,0.09,0.094571429,0.049571429
0.066428571,0.073285714,0.09,0.094571429,0.049571429,0.051714286
0.073285714,0.09,0.094571429,0.049571429,0.051714286,0.051714286
0.09,0.094571429,0.049571429,0.051714286,0.051714286,0.024428571
0.094571429,0.049571429,0.051714286,0.051714286,0.024428571,0.042714286
0.049571429,0.051714286,0.051714286,0.024428571,0.042714286,0.047
0.051714286,0.051714286,0.024428571,0.042714286,0.047,0.066285714
0.051714286,0.024428571,0.042714286,0.047,0.066285714,0.134285714
0.024428571,0.042714286,0.047,0.066285714,0.134285714,0.295428571
0.042714286,0.047,0.066285714,0.134285714,0.295428571,0.243428571
0.047,0.066285714,0.134285714,0.295428571,0.243428571,0.273714286
0.066285714,0.134285714,0.295428571,0.243428571,0.273714286,0.268857143
0.134285714,0.295428571,0.243428571,0.273714286,0.268857143,0.268857143
0.295428571,0.243428571,0.273714286,0.268857143,0.268857143,0.220285714
0.243428571,0.273714286,0.268857143,0.268857143,0.220285714,0.219
0.273714286,0.268857143,0.268857143,0.220285714,0.219,0.238142857
0.268857143,0.268857143,0.220285714,0.219,0.238142857,0.293857143
0.268857143,0.220285714,0.219,0.238142857,0.293857143,0.268857143
0.220285714,0.219,0.238142857,0.293857143,0.268857143,0.293142857
0.219,0.238142857,0.293857143,0.268857143,0.293142857,0.359142857
0.238142857,0.293857143,0.268857143,0.293142857,0.359142857,0.370142857
0.293857143,0.268857143,0.293142857,0.359142857,0.370142857,0.308285714
0.268857143,0.293142857,0.359142857,0.370142857,0.308285714,0.284
0.293142857,0.359142857,0.370142857,0.308285714,0.284,0.509857143
0.359142857,0.370142857,0.308285714,0.284,0.509857143,0.496142857
0.370142857,0.308285714,0.284,0.509857143,0.496142857,0.339428571
0.308285714,0.284,0.509857143,0.496142857,0.339428571,0.280714286
0.284,0.509857143,0.496142857,0.339428571,0.280714286,0.272428571
0.509857143,0.496142857,0.339428571,0.280714286,0.272428571,0.161714286
0.496142857,0.339428571,0.280714286,0.272428571,0.161714286,0.094428571
0.339428571,0.280714286,0.272428571,0.161714286,0.094428571,0.055285714
0.280714286,0.272428571,0.161714286,0.094428571,0.055285714,0.045
0.272428571,0.161714286,0.094428571,0.055285714,0.045,0.079714286
0.161714286,0.094428571,0.055285714,0.045,0.079714286,0.107142857
0.094428571,0.055285714,0.045,0.079714286,0.107142857,0.080714286
0.055285714,0.045,0.079714286,0.107142857,0.080714286,0.091
0.045,0.079714286,0.107142857,0.080714286,0.091,0.041
0.079714286,0.107142857,0.080714286,0.091,0.041,0.037
0.107142857,0.080714286,0.091,0.041,0.037,0.022571429
0.080714286,0.091,0.041,0.037,0.022571429,0.015571429
0.091,0.041,0.037,0.022571429,0.015571429,0.016857143
0.041,0.037,0.022571429,0.015571429,0.016857143,0.011142857
0.037,0.022571429,0.015571429,0.016857143,0.011142857,0.013428571
0.022571429,0.015571429,0.016857143,0.011142857,0.013428571,0.027428571
0.015571429,0.016857143,0.011142857,0.013428571,0.027428571,0.025142857
0.016857143,0.011142857,0.013428571,0.027428571,0.025142857,0.029571429
0.011142857,0.013428571,0.027428571,0.025142857,0.029571429,0.029571429
0.013428571,0.027428571,0.025142857,0.029571429,0.029571429,0.017571429
0.027428571,0.025142857,0.029571429,0.029571429,0.017571429,0.017
0.025142857,0.029571429,0.029571429,0.017571429,0.017,0.023857143
0.029571429,0.029571429,0.017571429,0.017,0.023857143,0.039285714
0.029571429,0.017571429,0.017,0.023857143,0.039285714,0.045857143
0.017571429,0.017,0.023857143,0.039285714,0.045857143,0.047285714
0.017,0.023857143,0.039285714,0.045857143,0.047285714,0.044428571
0.023857143,0.039285714,0.045857143,0.047285714,0.044428571,0.039142857
0.039285714,0.045857143,0.047285714,0.044428571,0.039142857,0.037285714
0.045857143,0.047285714,0.044428571,0.039142857,0.037285714,0.053
0.047285714,0.044428571,0.039142857,0.037285714,0.053,0.073571429
0.044428571,0.039142857,0.037285714,0.053,0.073571429,0.056857143
0.039142857,0.037285714,0.053,0.073571429,0.056857143,0.045428571
0.037285714,0.053,0.073571429,0.056857143,0.045428571,0.080142857
0.053,0.073571429,0.056857143,0.045428571,0.080142857,0.08
0.073571429,0.056857143,0.045428571,0.080142857,0.08,0.136714286
0.056857143,0.045428571,0.080142857,0.08,0.136714286,0.410428571
0.045428571,0.080142857,0.08,0.136714286,0.410428571,0.361571429
0.080142857,0.08,0.136714286,0.410428571,0.361571429,0.422428571
0.08,0.136714286,0.410428571,0.361571429,0.422428571,0.336285714
0.136714286,0.410428571,0.361571429,0.422428571,0.336285714,0.351
0.410428571,0.361571429,0.422428571,0.336285714,0.351,0.329428571
0.361571429,0.422428571,0.336285714,0.351,0.329428571,0.355857143
0.422428571,0.336285714,0.351,0.329428571,0.355857143,0.388714286
0.336285714,0.351,0.329428571,0.355857143,0.388714286,0.483428571
0.351,0.329428571,0.355857143,0.388714286,0.483428571,0.573714286
0.329428571,0.355857143,0.388714286,0.483428571,0.573714286,0.490285714
0.355857143,0.388714286,0.483428571,0.573714286,0.490285714,0.628714286
0.388714286,0.483428571,0.573714286,0.490285714,0.628714286,0.868142857
0.483428571,0.573714286,0.490285714,0.628714286,0.868142857,1.092
0.573714286,0.490285714,0.628714286,0.868142857,1.092,0.964142857
0.490285714,0.628714286,0.868142857,1.092,0.964142857,1.077857143
0.628714286,0.868142857,1.092,0.964142857,1.077857143,0.901
0.868142857,1.092,0.964142857,1.077857143,0.901,1.298571429
1.092,0.964142857,1.077857143,0.901,1.298571429,1.049571429
0.964142857,1.077857143,0.901,1.298571429,1.049571429,0.608714286
1.077857143,0.901,1.298571429,1.049571429,0.608714286,0.261
0.901,1.298571429,1.049571429,0.608714286,0.261,0.088285714
1.298571429,1.049571429,0.608714286,0.261,0.088285714,0.083
1.049571429,0.608714286,0.261,0.088285714,0.083,0.114571429
0.608714286,0.261,0.088285714,0.083,0.114571429,0.133428571
0.261,0.088285714,0.083,0.114571429,0.133428571,0.113
0.088285714,0.083,0.114571429,0.133428571,0.113,0.087142857
0.083,0.114571429,0.133428571,0.113,0.087142857,0.075285714
0.114571429,0.133428571,0.113,0.087142857,0.075285714,0.062142857
0.133428571,0.113,0.087142857,0.075285714,0.062142857,0.036428571
0.113,0.087142857,0.075285714,0.062142857,0.036428571,0.035
0.087142857,0.075285714,0.062142857,0.036428571,0.035,0.018142857
0.075285714,0.062142857,0.036428571,0.035,0.018142857,0.020428571
0.062142857,0.036428571,0.035,0.018142857,0.020428571,0.016857143
0.036428571,0.035,0.018142857,0.020428571,0.016857143,0.018428571
0.035,0.018142857,0.020428571,0.016857143,0.018428571,0.029
0.018142857,0.020428571,0.016857143,0.018428571,0.029,0.025
0.020428571,0.016857143,0.018428571,0.029,0.025,0.022285714
0.016857143,0.018428571,0.029,0.025,0.022285714,0.040714286
0.018428571,0.029,0.025,0.022285714,0.040714286,0.046428571
0.029,0.025,0.022285714,0.040714286,0.046428571,0.077285714
0.025,0.022285714,0.040714286,0.046428571,0.077285714,0.050714286
0.022285714,0.040714286,0.046428571,0.077285714,0.050714286,0.042142857
0.040714286,0.046428571,0.077285714,0.050714286,0.042142857,0.024857143
0.046428571,0.077285714,0.050714286,0.042142857,0.024857143,0.088714286
0.077285714,0.050714286,0.042142857,0.024857143,0.088714286,0.092571429
0.050714286,0.042142857,0.024857143,0.088714286,0.092571429,0.092571429
0.042142857,0.024857143,0.088714286,0.092571429,0.092571429,0.086
0.024857143,0.088714286,0.092571429,0.092571429,0.086,0.086
0.088714286,0.092571429,0.092571429,0.086,0.086,0.064857143
0.092571429,0.092571429,0.086,0.086,0.064857143,0.049
0.092571429,0.086,0.086,0.064857143,0.049,0.049
0.086,0.086,0.064857143,0.049,0.049,0.057
0.086,0.064857143,0.049,0.049,0.057,0.098
0.064857143,0.049,0.049,0.057,0.098,0.136285714
0.049,0.049,0.057,0.098,0.136285714,0.188
0.049,0.057,0.098,0.136285714,0.188,0.184714286
0.057,0.098,0.136285714,0.188,0.184714286,0.172714286
0.098,0.136285714,0.188,0.184714286,0.172714286,0.221
0.136285714,0.188,0.184714286,0.172714286,0.221,0.250142857
0.188,0.184714286,0.172714286,0.221,0.250142857,0.255
0.184714286,0.172714286,0.221,0.250142857,0.255,0.208571429
0.172714286,0.221,0.250142857,0.255,0.208571429,0.288857143
0.221,0.250142857,0.255,0.208571429,0.288857143,0.276714286
0.250142857,0.255,0.208571429,0.288857143,0.276714286,0.287571429
0.255,0.208571429,0.288857143,0.276714286,0.287571429,0.271285714
0.208571429,0.288857143,0.276714286,0.287571429,0.271285714,0.287571429
0.288857143,0.276714286,0.287571429,0.271285714,0.287571429,0.492285714
0.276714286,0.287571429,0.271285714,0.287571429,0.492285714,0.460285714
0.287571429,0.271285714,0.287571429,0.492285714,0.460285714,0.621285714
0.271285714,0.287571429,0.492285714,0.460285714,0.621285714,0.328428571
0.287571429,0.492285714,0.460285714,0.621285714,0.328428571,0.107142857
0.492285714,0.460285714,0.621285714,0.328428571,0.107142857,0.070857143
0.460285714,0.621285714,0.328428571,0.107142857,0.070857143,0.066714286
0.621285714,0.328428571,0.107142857,0.070857143,0.066714286,0.019285714
0.328428571,0.107142857,0.070857143,0.066714286,0.019285714,0.016857143
0.107142857,0.070857143,0.066714286,0.019285714,0.016857143,0.019285714
0.070857143,0.066714286,0.019285714,0.016857143,0.019285714,0.048
0.066714286,0.019285714,0.016857143,0.019285714,0.048,0.032
0.019285714,0.016857143,0.019285714,0.048,0.032,0.016714286
0.016857143,0.019285714,0.048,0.032,0.016714286,0.011571429
0.019285714,0.048,0.032,0.016714286,0.011571429,0.011857143
0.048,0.032,0.016714286,0.011571429,0.011857143,0.005142857
0.032,0.016714286,0.011571429,0.011857143,0.005142857,0.038142857
0.016714286,0.011571429,0.011857143,0.005142857,0.038142857,0.025428571
0.011571429,0.011857143,0.005142857,0.038142857,0.025428571,0.032285714
0.011857143,0.005142857,0.038142857,0.025428571,0.032285714,0.061571429
0.005142857,0.038142857,0.025428571,0.032285714,0.061571429,0.049
0.038142857,0.025428571,0.032285714,0.061571429,0.049,0.033428571
0.025428571,0.032285714,0.061571429,0.049,0.033428571,0.019285714
0.032285714,0.061571429,0.049,0.033428571,0.019285714,0.089142857
0.061571429,0.049,0.033428571,0.019285714,0.089142857,0.083428571
0.049,0.033428571,0.019285714,0.089142857,0.083428571,1.022
0.033428571,0.019285714,0.089142857,0.083428571,1.022,0.067
0.019285714,0.089142857,0.083428571,1.022,0.067,0.022285714
0.089142857,0.083428571,1.022,0.067,0.022285714,0.019428571
0.083428571,1.022,0.067,0.022285714,0.019428571,0.033571429
1.022,0.067,0.022285714,0.019428571,0.033571429,0.052
0.067,0.022285714,0.019428571,0.033571429,0.052,0.184714286
0.022285714,0.019428571,0.033571429,0.052,0.184714286,0.068857143
0.019428571,0.033571429,0.052,0.184714286,0.068857143,0.059142857
0.033571429,0.052,0.184714286,0.068857143,0.059142857,0.051
0.052,0.184714286,0.068857143,0.059142857,0.051,0.045428571
0.184714286,0.068857143,0.059142857,0.051,0.045428571,0.040428571
0.068857143,0.059142857,0.051,0.045428571,0.040428571,0.040857143
0.059142857,0.051,0.045428571,0.040428571,0.040857143,0.034714286
0.051,0.045428571,0.040428571,0.040857143,0.034714286,0.059142857
0.045428571,0.040428571,0.040857143,0.034714286,0.059142857,0.135571429
0.040428571,0.040857143,0.034714286,0.059142857,0.135571429,0.118285714
0.040857143,0.034714286,0.059142857,0.135571429,0.118285714,0.204
0.034714286,0.059142857,0.135571429,0.118285714,0.204,0.294571429
0.059142857,0.135571429,0.118285714,0.204,0.294571429,0.213857143
0.135571429,0.118285714,0.204,0.294571429,0.213857143,0.201428571
0.118285714,0.204,0.294571429,0.213857143,0.201428571,0.252428571
0.204,0.294571429,0.213857143,0.201428571,0.252428571,0.188
0.294571429,0.213857143,0.201428571,0.252428571,0.188,0.148142857
0.213857143,0.201428571,0.252428571,0.188,0.148142857,0.236285714
0.201428571,0.252428571,0.188,0.148142857,0.236285714,0.339571429
0.252428571,0.188,0.148142857,0.236285714,0.339571429,0.509428571
0.188,0.148142857,0.236285714,0.339571429,0.509428571,1.828857143
0.148142857,0.236285714,0.339571429,0.509428571,1.828857143,2.214285714
0.236285714,0.339571429,0.509428571,1.828857143,2.214285714,1.865714286
0.339571429,0.509428571,1.828857143,2.214285714,1.865714286,3.902857143
0.509428571,1.828857143,2.214285714,1.865714286,3.902857143,2.181428571
1.828857143,2.214285714,1.865714286,3.902857143,2.181428571,1.128142857
2.214285714,1.865714286,3.902857143,2.181428571,1.128142857,0.676
1.865714286,3.902857143,2.181428571,1.128142857,0.676,0.382857143
3.902857143,2.181428571,1.128142857,0.676,0.382857143,0.188714286
2.181428571,1.128142857,0.676,0.382857143,0.188714286,0.159428571
1.128142857,0.676,0.382857143,0.188714286,0.159428571,0.070428571
0.676,0.382857143,0.188714286,0.159428571,0.070428571,0.094285714
0.382857143,0.188714286,0.159428571,0.070428571,0.094285714,0.086571429
0.188714286,0.159428571,0.070428571,0.094285714,0.086571429,0.062
0.159428571,0.070428571,0.094285714,0.086571429,0.062,0.044285714
0.070428571,0.094285714,0.086571429,0.062,0.044285714,0.031571429
0.094285714,0.086571429,0.062,0.044285714,0.031571429,0.025428571
0.086571429,0.062,0.044285714,0.031571429,0.025428571,0.015285714
0.062,0.044285714,0.031571429,0.025428571,0.015285714,0.013857143
0.044285714,0.031571429,0.025428571,0.015285714,0.013857143,0.019428571
0.031571429,0.025428571,0.015285714,0.013857143,0.019428571,0.027428571
0.025428571,0.015285714,0.013857143,0.019428571,0.027428571,0.024714286
0.015285714,0.013857143,0.019428571,0.027428571,0.024714286,0.022428571
0.013857143,0.019428571,0.027428571,0.024714286,0.022428571,0.026857143
0.019428571,0.027428571,0.024714286,0.022428571,0.026857143,0.032285714
0.027428571,0.024714286,0.022428571,0.026857143,0.032285714,0.038285714
0.024714286,0.022428571,0.026857143,0.032285714,0.038285714,0.010714286
0.022428571,0.026857143,0.032285714,0.038285714,0.010714286,0.05
0.026857143,0.032285714,0.038285714,0.010714286,0.05,0.054428571
0.032285714,0.038285714,0.010714286,0.05,0.054428571,0.065428571
0.038285714,0.010714286,0.05,0.054428571,0.065428571,0.089857143
0.010714286,0.05,0.054428571,0.065428571,0.089857143,0.075857143
0.05,0.054428571,0.065428571,0.089857143,0.075857143,0.068285714
0.054428571,0.065428571,0.089857143,0.075857143,0.068285714,0.078428571
0.065428571,0.089857143,0.075857143,0.068285714,0.078428571,0.162571429
0.089857143,0.075857143,0.068285714,0.078428571,0.162571429,0.374857143
0.075857143,0.068285714,0.078428571,0.162571429,0.374857143,0.183428571
0.068285714,0.078428571,0.162571429,0.374857143,0.183428571,0.151714286
0.078428571,0.162571429,0.374857143,0.183428571,0.151714286,0.178714286
0.162571429,0.374857143,0.183428571,0.151714286,0.178714286,0.284428571
0.374857143,0.183428571,0.151714286,0.178714286,0.284428571,0.311571429
0.183428571,0.151714286,0.178714286,0.284428571,0.311571429,0.298857143
0.151714286,0.178714286,0.284428571,0.311571429,0.298857143,0.319714286
0.178714286,0.284428571,0.311571429,0.298857143,0.319714286,0.295571429
0.284428571,0.311571429,0.298857143,0.319714286,0.295571429,0.250285714
0.311571429,0.298857143,0.319714286,0.295571429,0.250285714,0.267
0.298857143,0.319714286,0.295571429,0.250285714,0.267,0.189
0.319714286,0.295571429,0.250285714,0.267,0.189,0.281285714
0.295571429,0.250285714,0.267,0.189,0.281285714,0.356
0.250285714,0.267,0.189,0.281285714,0.356,0.343285714
0.267,0.189,0.281285714,0.356,0.343285714,0.406
0.189,0.281285714,0.356,0.343285714,0.406,0.801571429
0.281285714,0.356,0.343285714,0.406,0.801571429,1.347
0.356,0.343285714,0.406,0.801571429,1.347,1.395714286
0.343285714,0.406,0.801571429,1.347,1.395714286,1.461428571
0.406,0.801571429,1.347,1.395714286,1.461428571,4.778571429
0.801571429,1.347,1.395714286,1.461428571,4.778571429,3.441428571
1.347,1.395714286,1.461428571,4.778571429,3.441428571,2.271428571
1.395714286,1.461428571,4.778571429,3.441428571,2.271428571,1.850285714
1.461428571,4.778571429,3.441428571,2.271428571,1.850285714,0.682428571
4.778571429,3.441428571,2.271428571,1.850285714,0.682428571,0.281571429
3.441428571,2.271428571,1.850285714,0.682428571,0.281571429,0.171142857
